zila,upazila,union,lat,lon
Bandarban,Thanchi,Tind,21.8210961,92.435696
Bandarban,Thanchi,Thanchi Sadar,21.8559505,92.4365502
Sirajganj,Belkuchi,Belkuchi Sadar,24.2949804,89.696488
Sirajganj,Belkuchi,Doulatpur,24.2565598,89.6863219
Sirajganj,Chauhali,Gharjan,24.1496953,89.7614613
Sirajganj,Chauhali,Sadia Chandpur,24.2507589,89.7661527
Sirajganj,Kamarkhand,Jamtail,24.4615545,89.7053442
Sirajganj,Kazipur,Chalitadangha,24.6544767,89.6345796
Sirajganj,Kazipur,Kazipur Sadar,24.6375004,89.64342769999999
Sirajganj,Kazipur,Monsur Nagar,24.7496995,89.7473837
Sirajganj,Kazipur,Subhagacha,24.6544767,89.6345796
Sirajganj,Raigonj,Brommogacha,24.5456086,89.5928307
Sirajganj,Raigonj,Chandaikona,24.5527848,89.50414669999999
Sirajganj,Shahjadpur,Kayempure,24.1759393,89.5946484
Sirajganj,Shahjadpur,Garadah,24.1759393,89.5946484
Sirajganj,Shahjadpur,Potazia,24.1637887,89.56335109999999
Sirajganj,Shahjadpur,Rupbati,24.1211604,89.6330306
Sirajganj,Shahjadpur,Porzona,24.1759393,89.5946484
Sirajganj,Shahjadpur,Habibullah Nagar,24.1704257,89.6080552
Sirajganj,Shahjadpur,Koizuri,24.1759393,89.5946484
Sirajganj,Shahjadpur,Sonatoni,24.1759393,89.5946484
Sirajganj,Sirajganj Sadar,Bagbati,24.5354616,89.61803359999999
Sirajganj,Sirajganj Sadar,Bohuli,24.4711071,89.6567225
Sirajganj,Sirajganj Sadar,Sheyalkol,24.4524175,89.7045249
Sirajganj,Sirajganj Sadar,Khokshabari,24.4852406,89.69284809999999
Sirajganj,Sirajganj Sadar,Songacha,24.5102605,89.6511013
Sirajganj,Sirajganj Sadar,Mesra,24.4524175,89.7045249
Sirajganj,Sirajganj Sadar,Kowakhola,24.4524175,89.7045249
Sirajganj,Sirajganj Sadar,Kaliahoripur,24.4524175,89.7045249
Sirajganj,Sirajganj Sadar,Soydabad,24.3925385,89.7057076
Sirajganj,Tarash,Talam,24.5347556,89.35114949999999
Sirajganj,Tarash,Soguna,24.4157827,89.3132061
Sirajganj,Ullapara,Ullapara Sadar,24.312775,89.5684902
Sirajganj,Ullapara,Ramkrisnopur,24.3925576,89.44585099999999
Sirajganj,Ullapara,Boropangashi,24.4615545,89.7053442
Sirajganj,Ullapara,Purnimagati,24.3386273,89.53265999999999
Sirajganj,Ullapara,Borohor,24.4615545,89.7053442
Sirajganj,Ullapara,Ponchocroshi,24.312775,89.5684902
Sirajganj,Ullapara,Salo,24.4615545,89.7053442
Pabna,Sujanagar,Tantibonda,23.9373592,89.4173363
Pabna,Sujanagar,Ahammadpur,23.9373592,89.4173363
Pabna,Sujanagar,Sagorkandi,23.9373592,89.4173363
Pabna,Ishurdi,Luxmikunda,24.0298034,89.0817378
Pabna,Pabna Sadar,Ataikula,24.0313053,89.4068138
Pabna,Pabna Sadar,Dogachi,23.9822466,89.2914454
Pabna,Bera,Notun Varenga,24.0769424,89.61545199999999
Pabna,Bera,Jatsakhini,24.0769424,89.61545199999999
Pabna,Bera,Puran Varenga,24.0769424,89.61545199999999
Pabna,Atghoria,Chandba,24.012203,89.2467613
Pabna,Atghoria,Laxshmipur,24.083265,89.389057
Pabna,Chatmohar,Chhaikola,24.3213057,89.3123024
Pabna,Santhia,Karamja,24.0754002,89.5999549
Pabna,Santhia,Khetupara,23.8709936,89.48248749999999
Pabna,Santhia,Ar-Ataikula,24.0313053,89.4068138
Bogura,Kahaloo,Narhatta,24.8655242,89.25840889999999
Bogura,Shariakandi,Sariakandi Sadar,24.8887731,89.5709844
Bogura,Shariakandi,Hatfulbari,24.8797108,89.5409892
Bogura,Dupchanchia,Dupchanchia,24.8812002,89.17774200000001
Bogura,Adamdighi,Nasaratpur,24.8133774,89.07506649999999
Bogura,Adamdighi,Chapapur,24.8406015,89.3724769
Bogura,Sonatala,Zorgacha,25.039824,89.4978411
Bogura,Sonatala,Tekani Chukinagar,25.0090124,89.5513472
Bogura,Dhunot,Nimgachi,24.7533922,89.4960002
Bogura,Dhunot,Gossainbari,24.7391245,89.6041197
Bogura,Dhunot,Mothurapur,24.5770358,89.5450458
Bogura,Dhunot,Chowkibari,24.6779694,89.5403279
Bogura,Dhunot,Dhunat Sadar,24.6836842,89.54030019999999
Bogura,Sherpur,Shahbondegi,24.6599286,89.42199
Bogura,Shibganj,Moidanhatta,25.0391111,89.317951
Bogura,Shibganj,Kichok,25.0391111,89.317951
Bogura,Shibganj,Pirob,25.0391111,89.317951
Bogura,Shibganj,Deuly,25.0375911,89.38838600000001
Bogura,Shibganj,Sayedpur,25.0514489,89.4316601
Bogura,Shibganj,Raynagar,24.9798811,89.336925
Rajshahi,Paba,Darsanpara,24.4350479,88.64343079999999
Rajshahi,Paba,Damkura,24.4064398,88.5232509
Rajshahi,Paba,Horipur,24.3566983,88.5226886
Rajshahi,Paba,Horogram,24.382328,88.5625714
Rajshahi,Paba,Borgachi,24.4349057,88.6436696
Rajshahi,Durgapur,Naopara,24.5074668,88.7782541
Rajshahi,Durgapur,Kismatgankoir,24.4450645,88.7709835
Rajshahi,Durgapur,Pananagar,24.448278,88.80724149999999
Rajshahi,Durgapur,Joynogor,24.4889688,88.6964486
Rajshahi,Mohonpur,Dhuroil,24.5291123,88.6012957
Rajshahi,Mohonpur,Raighati,24.544858,88.63619589999999
Rajshahi,Mohonpur,Mougachi,24.50779,88.628773
Rajshahi,Mohonpur,Baksimoil,24.5472085,88.6469901
Rajshahi,Charghat,Yousufpur,24.3403347,88.6819958
Rajshahi,Charghat,Solua,24.2785308,88.75180499999999
Rajshahi,Charghat,Vialuxmipur,24.2785308,88.75180499999999
Rajshahi,Puthia,Baneswar,24.3666661,88.75503909999999
Rajshahi,Puthia,Valukgachi,24.3638464,88.8366628
Rajshahi,Puthia,Shilmaria,24.4857334,88.8796589
Rajshahi,Puthia,Jewpara,24.3874222,88.8624716
Rajshahi,Bagha,Gorgori,24.1970647,88.83692870000002
Rajshahi,Bagha,Monigram,24.210456,88.8046699
Rajshahi,Godagari,Mohonpur,24.5293444,88.37006679999999
Rajshahi,Godagari,Risikul,24.504861,88.4888194
Rajshahi,Godagari,Dewpara,24.441093,88.5234205
Rajshahi,Godagari,Asariadaha,24.387352,88.3383242
Rajshahi,Tanore,Panchandar,24.3746497,88.60036649999999
Rajshahi,Tanore,Talondo,24.6305155,88.5856008
Rajshahi,Bagmara,Gobindopara,24.6561614,88.7323729
Rajshahi,Bagmara,Nordas,24.5969612,88.83110219999999
Rajshahi,Bagmara,Dippur,24.5969612,88.83110219999999
Rajshahi,Bagmara,Borobihanoli,24.5969612,88.83110219999999
Rajshahi,Bagmara,Kacharikoalipara,24.9756198,89.3807678
Rajshahi,Bagmara,Suvodanga,24.5969612,88.83110219999999
Rajshahi,Bagmara,Mariaup,24.3746497,88.60036649999999
Rajshahi,Bagmara,Zhikara,24.5969612,88.83110219999999
Rajshahi,Bagmara,Gualkandi,24.3746497,88.60036649999999
Rajshahi,Bagmara,Hamirkutsa,24.558669,88.87274699999999
Natore,Natore Sadar,Biprobelghoria,24.4084122,88.9750353
Natore,Natore Sadar,Luxmipurkholabaria,24.4084122,88.9750353
Natore,Natore Sadar,Barahorispur,24.4084122,88.9750353
Natore,Natore Sadar,Kaphuria,24.4084122,88.9750353
Natore,Singra,Lalore,24.4797803,89.06092819999999
Natore,Singra,Sherkole,24.5037708,89.0991083
Natore,Singra,Tajpur,24.5396289,89.13725269999999
Natore,Singra,Chaugram,24.5339275,89.1801225
Natore,Baraigram,Zonail,24.3189334,89.1718573
Natore,Baraigram,Nagor,24.3189334,89.1718573
Natore,Baraigram,Majgoan,24.2958575,89.10387829999999
Natore,Baraigram,Chandai,24.2126858,89.1790707
Natore,Bagatipara,Jamnagor,24.3241547,88.88867839999999
Natore,Lalpur,Iswardi,24.170424,89.0035915
Natore,Lalpur,Chongdhupoil,24.2769269,88.97700010000001
Natore,Lalpur,Oalia,24.183431,88.9504192
Natore,Lalpur,Arjunpur,24.1855431,89.0442133
Natore,Lalpur,Kadimchilan,24.2270323,89.09096009999999
Natore,Gurudaspur,Moshindha,24.3684223,89.23309909999999
Joypurhat,Kalai,Punot,25.0626219,89.1746462
Joypurhat,Kalai,Udaipur,25.0626219,89.1746462
Joypurhat,Khetlal,Borail,24.9960384,89.1132689
Joypurhat,Khetlal,Tulshiganga,25.0385295,89.11955309999999
Joypurhat,Khetlal,Boratara,25.0385295,89.11955309999999
Joypurhat,Panchbibi,Mohammadpur,25.2509113,89.1541392
Joypurhat,Joypurhat Sadar,Bamb,25.1024205,89.0269604
Joypurhat,Joypurhat Sadar,Dogachi,25.1252613,88.9670896
Joypurhat,Joypurhat Sadar,Chakborkat,25.1515803,88.93456019999999
Joypurhat,Joypurhat Sadar,Bhadsha,25.1024205,89.0269604
Chapainawabganj,Chapainawabganj Sadar,Baroghoria,24.5925571,88.2705311
Chapainawabganj,Chapainawabganj Sadar,Moharajpur,24.6123826,88.22709789999999
Chapainawabganj,Chapainawabganj Sadar,Baliadanga,24.6302645,88.2777465
Chapainawabganj,Chapainawabganj Sadar,Gobratola,24.6912533,88.2866658
Chapainawabganj,Gomostapur,Rahanpur,24.8192293,88.3251456
Chapainawabganj,Gomostapur,Bangabari,24.8590714,88.2839369
Chapainawabganj,Gomostapur,Parbotipur,24.8841476,88.4306955
Chapainawabganj,Gomostapur,Gomostapur,24.7933883,88.2897742
Chapainawabganj,Nachol,Fhotepur,24.7326602,88.4137279
Chapainawabganj,Nachol,Kosba,24.7326602,88.4137279
Chapainawabganj,Nachol,Nezampur,24.6922419,88.4224088
Chapainawabganj,Nachol,Nachol,24.7326602,88.4137279
Chapainawabganj,Bholahat,Daldoli,24.9456529,88.2278608
Chapainawabganj,Shibganj,Durlovpur,24.6900457,88.1317466
Chapainawabganj,Shibganj,Monakasha,24.6837476,88.15719349999999
Chapainawabganj,Shibganj,Noyalavanga,24.6338229,88.1951899
Chapainawabganj,Shibganj,Chatrajitpur,24.6456517,88.1628525
Chapainawabganj,Shibganj,Shahabajpur,24.6837476,88.15719349999999
Chapainawabganj,Shibganj,Ujirpur,24.6837476,88.15719349999999
Naogaon,Mohadevpur,1nomohadevpur,24.917338,88.75173009999999
Naogaon,Mohadevpur,Chandas,24.8957627,88.6869344
Naogaon,Mohadevpur,Sofapur,24.917338,88.75173009999999
Naogaon,Mohadevpur,Vimpur,24.917338,88.75173009999999
Naogaon,Mohadevpur,Roygon,24.917338,88.75173009999999
Naogaon,Badalgachi,Badalgachi,24.9651224,88.9040046
Naogaon,Badalgachi,Mothurapur,25.0131603,88.93659760000001
Naogaon,Badalgachi,Bilashbari,25.0542383,88.9802756
Naogaon,Patnitala,Matindar,25.0612282,88.73247119999999
Naogaon,Patnitala,Patichrara,25.0498111,88.76250230000001
Naogaon,Patnitala,Ghasnagar,25.0498111,88.76250230000001
Naogaon,Niamatpur,Paroil,24.8005664,88.4863735
Naogaon,Niamatpur,Sremantapur,24.835542,88.56795939999999
Naogaon,Manda,Varsho,24.7056611,88.6500648
Naogaon,Manda,Valain,24.759933,88.7029407
Naogaon,Manda,Goneshpur,24.791959,88.7205256
Naogaon,Manda,Moinom,24.759933,88.7029407
Naogaon,Manda,Proshadpur,24.7608898,88.7087236
Naogaon,Manda,Kosomba,24.759933,88.7029407
Naogaon,Manda,Tetulia,24.759933,88.7029407
Naogaon,Manda,Kalikapur,24.6899051,88.7602225
Naogaon,Manda,Kashopara,24.759933,88.7029407
Naogaon,Manda,Koshob,24.759933,88.7029407
Naogaon,Manda,Bisnopur,24.6918048,88.81189239999999
Naogaon,Atrai,Shahagola,24.6791,88.97552
Naogaon,Atrai,Bhonpara,24.6492484,88.993032
Naogaon,Atrai,Maniary,24.6188664,88.98685320000001
Naogaon,Atrai,Kalikapur,24.6687831,88.90785269999999
Naogaon,Raninagar,Khatteshawr,24.7284859,88.95574979999999
Naogaon,Raninagar,Paroil,24.7760949,89.05182579999999
Naogaon,Raninagar,Borgoca,24.7284859,88.95574979999999
Naogaon,Naogaon Sadar,Kritipur,24.8884138,88.91264489999999
Naogaon,Naogaon Sadar,Hapaniya,24.8548459,88.88679909999999
Naogaon,Naogaon Sadar,Hashaigari,24.7936199,88.9317702
Naogaon,Naogaon Sadar,Bolihar,24.8397418,88.8124975
Naogaon,Naogaon Sadar,Shekerpur,24.7936199,88.9317702
Naogaon,Naogaon Sadar,Shailgachhi,24.7485565,88.9315756
Naogaon,Porsha,Nitpur,25.0244146,88.4531825
Naogaon,Porsha,Chhaor,24.9559274,88.4888194
Naogaon,Porsha,Moshidpur,24.9517267,88.6246218
Jashore,Abhaynagar,Subharara,23.0063036,89.4789435
Jashore,Chougachha,Chougachha,23.2630483,89.020432
Jashore,Chougachha,Patibila,23.2990172,89.0346588
Jashore,Chougachha,Fulsara,23.237803,89.07707669999999
Jashore,Chougachha,Hakimpur,23.3377613,89.0418249
Jashore,Jhikargacha,Gangananda,23.1004467,89.09922159999999
Jashore,Jhikargacha,Jhikargachha,23.1004467,89.09922159999999
Jashore,Jhikargacha,Hajirbagh,23.1004467,89.09922159999999
Jashore,Keshabpur,Mongolkot,22.8684915,89.275227
Jashore,Jessore Sadar,Upasahar,23.1809501,89.2205692
Jashore,Jessore Sadar,Kachua,23.1485192,89.2894733
Jashore,Jessore Sadar,Narendrapur,23.1273448,89.2893023
Jashore,Jessore Sadar,Noapara,23.1959421,89.2419658
Jashore,Jessore Sadar,Ramnagar,23.1065862,89.237212
Jashore,Jessore Sadar,Dearamodel,23.1778945,89.1800385
Jashore,Sharsha,Ulshi,23.0550582,88.9516415
Jashore,Sharsha,Bagachra,22.9561427,88.96532260000001
Satkhira,Assasuni,Durgapur,22.606053,89.2181911
Satkhira,Kalaroa,Jogikhali,22.885415,89.0895666
Satkhira,Kalaroa,Deara,22.9213189,89.1181849
Meherpur,Mujibnagar,Bagowan,23.6456492,88.6253413
Meherpur,Mujibnagar,Mohajanpur,23.6550125,88.6759723
Meherpur,Meherpur Sadar,Amdah,23.7320031,88.63499
Meherpur,Gangni,Bamondi,23.892559,88.80949059999999
Meherpur,Gangni,Motmura,23.8968624,88.83974669999999
Meherpur,Gangni,Sholotaka,23.8529135,88.7962635
Meherpur,Gangni,Dhankolla,23.8206519,88.74218309999999
Meherpur,Gangni,Raipur,23.7499346,88.64463649999999
Narail,Narail Sadar,Sheikhati,23.1767937,89.50345209999999
Narail,Narail Sadar,Shahabad,23.1733806,89.5004273
Narail,Narail Sadar,Bashgram,23.1122812,89.5526148
Narail,Narail Sadar,Habokhali,23.1733806,89.5004273
Narail,Narail Sadar,Maijpara,23.2367049,89.45861049999999
Narail,Narail Sadar,Bisali,23.1733806,89.5004273
Narail,Narail Sadar,Chandiborpur,23.1733806,89.5004273
Narail,Narail Sadar,Singasholpur,23.1733806,89.5004273
Narail,Lohagara,Lohagora,23.180944,89.6476857
Narail,Lohagara,Salnagar,23.1824543,89.6509966
Narail,Lohagara,Kotakol,23.1347099,89.6722917
Narail,Lohagara,Digholia,23.1139437,89.62987240000001
Narail,Kalia,Jaynagor,23.0381083,89.6325419
Narail,Kalia,Pahordanga,23.0381139,89.6325445
Narail,Kalia,Babrahasla,23.0381083,89.6325419
Narail,Kalia,Baioshona,23.0381083,89.6325419
Narail,Kalia,Chacuri,23.0381083,89.6325419
Narail,Kalia,Peroli,22.9846509,89.55758159999999
Narail,Kalia,Khashial,23.0740328,89.7049858
Narail,Kalia,Boronaleliasabad,23.0381083,89.6325419
Narail,Kalia,Panchgram,23.0381083,89.6325419
Chuadanga,Chuadanga Sadar,Alukdia,23.6576683,88.8214984
Chuadanga,Chuadanga Sadar,Titudah,23.54227,88.9102489
Chuadanga,Chuadanga Sadar,Begumpur,23.5264809,88.8707474
Chuadanga,Alamdanga,Bhangbaria,23.8089366,88.8544666
Chuadanga,Alamdanga,Belgachi,23.7173373,88.95992559999999
Chuadanga,Alamdanga,Nagdah,23.6857317,88.9173383
Chuadanga,Alamdanga,Kashkorara,23.6528958,88.9892448
Chuadanga,Alamdanga,Chitla,23.7200508,88.80949059999999
Chuadanga,Alamdanga,Ailhash,23.7602632,88.9489423
Chuadanga,Damurhuda,Karpashdanga,23.5763612,88.69885690000001
Chuadanga,Damurhuda,Hawli,23.5996067,88.77268819999999
Chuadanga,Damurhuda,Kurulgachhi,23.5550892,88.7283624
Chuadanga,Damurhuda,Perkrishnopur Madna,23.5223549,88.7819543
Chuadanga,Jibannagar,Shimanto,23.420935,88.822277
Chuadanga,Jibannagar,Raypur,23.420935,88.822277
Chuadanga,Jibannagar,Hasadah,23.4026853,88.8718077
Kushtia,Kushtia Sadar,Hatash Haripur,23.8906952,89.1098554
Kushtia,Kushtia Sadar,Bottail,23.8799007,89.0920225
Kushtia,Kushtia Sadar,Ziaraakhi,23.8799007,89.0920225
Kushtia,Kushtia Sadar,Patikabari,23.8,88.9599999
Kushtia,Kushtia Sadar,Abdulpur,23.742877,89.10864769999999
Kushtia,Kushtia Sadar,Monohardia,23.7186214,89.0322699
Kushtia,Kushtia Sadar,Goswami Durgapur,23.7706302,89.0030247
Kushtia,Kumarkhali,Jagonnathpur,23.8620935,89.2408504
Kushtia,Kumarkhali,Sadki,23.8620935,89.2408504
Kushtia,Kumarkhali,Shelaidah,23.9129961,89.2158128
Kushtia,Kumarkhali,Nandolalpur,23.8620935,89.2408504
Kushtia,Kumarkhali,Chadpur,23.848506,89.1498561
Kushtia,Kumarkhali,Charsadipur,23.8620935,89.2408504
Kushtia,Khoksa,Joyntihazra,23.8033041,89.2894733
Kushtia,Khoksa,Bethbaria,23.8033041,89.2894733
Kushtia,Khoksa,Shomospur,23.8360988,89.3060878
Kushtia,Mirpur,Chithalia,23.9496292,88.961272
Kushtia,Mirpur,Dhubail,23.964751,88.98344159999999
Kushtia,Daulatpur,Hogolbaria,24.0312718,88.9060847
Kushtia,Daulatpur,Philipnagor,24.0719459,88.8224297
Kushtia,Daulatpur,Chilmary,24.1271845,88.7782541
Kushtia,Daulatpur,Mothurapur,24.0383446,88.8214984
Kushtia,Daulatpur,Pragpur,24.0111554,88.7662339
Kushtia,Daulatpur,Piarpur,24.008575,88.9395468
Kushtia,Daulatpur,Moricha,24.0031127,88.8759694
Kushtia,Daulatpur,Refaitpur,24.0024737,88.8937541
Kushtia,Daulatpur,Ramkrishnopur,24.0031127,88.8759694
Kushtia,Bheramara,Mukarimpur,24.017461,88.99309339999999
Kushtia,Bheramara,Juniadah,24.0904538,88.92453739999999
Magura,Shalikha,Gongarampur,23.292083,89.45058019999999
Magura,Sreepur,Goyespur,23.6371037,89.3843206
Magura,Sreepur,Shobdalpur,23.5693952,89.4524679
Magura,Sreepur,Amalshar,23.5939475,89.39756299999999
Magura,Magura Sadar,Atharokhada,23.5028415,89.40398789999999
Magura,Magura Sadar,Kosundi,23.4857954,89.4190136
Magura,Magura Sadar,Bogia,23.4745869,89.47353939999999
Magura,Magura Sadar,Raghobdair,23.4216249,89.32968939999999
Magura,Magura Sadar,Chawlia,23.4857954,89.4190136
Magura,Magura Sadar,Satrijitpur,23.4857954,89.4190136
Magura,Magura Sadar,Baroilpolita,23.4857954,89.4190136
Magura,Magura Sadar,Moghi,23.4857954,89.4190136
Magura,Mohammadpur,Nohata,23.3370352,89.5207133
Magura,Mohammadpur,Binodpur,23.4424685,89.5003976
Khulna,Paikgasa,Horidhali,22.593841,89.3126166
Khulna,Paikgasa,Goroikhali,22.593841,89.3126166
Khulna,Paikgasa,Kopilmuni,22.8373287,89.54004719999999
Khulna,Paikgasa,Lota,22.593841,89.3126166
Khulna,Paikgasa,Loskor,22.593841,89.3126166
Khulna,Paikgasa,Godaipur,22.6204074,89.3013569
Khulna,Paikgasa,Soladana,22.593841,89.3126166
Khulna,Fultola,Fultola,22.9705775,89.45055099999999
Khulna,Fultola,Atra Gilatola,22.9333879,89.49636930000001
Khulna,Digholia,Gajirhat,22.8952823,89.5219527
Khulna,Digholia,Barakpur,22.9191362,89.528419
Khulna,Digholia,Aronghata,22.8514713,89.4978411
Khulna,Digholia,Jogipol,22.900868,89.50585590000001
Khulna,Digholia,Digholia,22.8952823,89.5219527
Khulna,Rupsha,Aichgati,22.8237532,89.5701004
Khulna,Rupsha,Srifoltola,22.8004577,89.5868179
Khulna,Rupsha,Noihati,22.7988437,89.6126615
Khulna,Rupsha,Tsb,22.7804336,89.6769193
Khulna,Rupsha,Ghatvog,22.8004577,89.5868179
Khulna,Terokhada,Chagladoho,22.9353223,89.6675144
Khulna,Terokhada,Sochiadaho,22.9353223,89.6675144
Khulna,Terokhada,Modhupur,22.8934565,89.59690599999999
Khulna,Terokhada,Ajgora,22.9353223,89.6675144
Khulna,Dumuria,Magurghona,22.8052037,89.41940240000001
Khulna,Dumuria,Vandarpara,22.8373287,89.54004719999999
Khulna,Dumuria,Sahos,22.8051822,89.4193885
Khulna,Dumuria,Rudaghora,22.8051822,89.4193885
Khulna,Dumuria,Ghutudia,22.8051822,89.4193885
Khulna,Dumuria,Shovna,22.8051822,89.4193885
Khulna,Dumuria,Khornia,22.8237568,89.35032939999999
Khulna,Dumuria,Rongpur,22.8930687,89.46476439999999
Khulna,Dumuria,Shorafpur,23.0713025,89.0454074
Khulna,Botiaghata,Botiaghata,22.7263608,89.5025641
Khulna,Botiaghata,Gongarampur,22.7263608,89.5025641
Khulna,Botiaghata,Vandarkot,22.7263608,89.5025641
Khulna,Botiaghata,Jolma,22.7983653,89.5287859
Khulna,Dakop,Dakop,22.6049011,89.5198862
Khulna,Dakop,Laudoba,22.6049011,89.5198862
Khulna,Dakop,Koilashgonj,22.6049011,89.5198862
Khulna,Koyra,Moharajpur,22.3515842,89.2859122
Khulna,Koyra,Moheswaripur,22.4561374,89.3365623
Khulna,Koyra,North Bedkashi,22.3024669,89.2989681
Khulna,Koyra,South Bedkashi,22.2409052,89.31742709999999
Bagerhat,Fakirhat,Bahirdia-Mansa,22.7804336,89.6769193
Bagerhat,Fakirhat,Naldha-Mouvhog,22.7775173,89.70741919999999
Bagerhat,Fakirhat,Suvhadia,22.777513,89.7074695
Bagerhat,Bagerhat Sadar,Bamorta,22.6562568,89.7950346
Bagerhat,Bagerhat Sadar,Bishnapur,22.7329749,89.80834990000001
Bagerhat,Bagerhat Sadar,Baruipara,22.7507954,89.7661527
Bagerhat,Bagerhat Sadar,Jatharapur,22.7269013,89.7286056
Bagerhat,Bagerhat Sadar,Shaitgomboj,22.6553928,89.7286056
Bagerhat,Bagerhat Sadar,Rakhalgachi,22.7029607,89.6722171
Bagerhat,Mollahat,Udoypur,22.9266143,89.80600679999999
Bagerhat,Sarankhola,Dhanshagor,22.3860531,89.79478449999999
Bagerhat,Sarankhola,Rayenda,22.3143368,89.8516714
Bagerhat,Sarankhola,Southkhali,22.2502274,89.8224054
Bagerhat,Rampal,Gouramva,22.5837317,89.6721038
Bagerhat,Rampal,Uzzalkur,22.5837317,89.6721038
Bagerhat,Rampal,Vospatia,22.5837317,89.6721038
Bagerhat,Rampal,Mollikerbar,22.5837317,89.6721038
Bagerhat,Rampal,Bastoli,22.5837317,89.6721038
Bagerhat,Morrelganj,Jiudhara,22.4647117,89.7473837
Bagerhat,Morrelganj,Khaulia,22.4499409,89.85284159999999
Bagerhat,Kachua,Gojalia,22.6526581,89.8855469
Bagerhat,Kachua,Moghia,22.6853874,89.901957
Bagerhat,Mongla,Burrirdangga,22.5304661,89.5901274
Bagerhat,Mongla,Sonailtala,22.5304664,89.5901256
Bagerhat,Mongla,Chadpai,22.4937108,89.64345259999999
Bagerhat,Chitalmari,Barobaria,22.7904387,89.8778169
Bagerhat,Chitalmari,Shibpur,22.8164523,89.8645414
Bagerhat,Chitalmari,Charbaniri,22.7904387,89.8778169
Bagerhat,Chitalmari,Shantoshpur,22.7568884,89.8926065
Jhenaidah,Jhenaidah Sadar,Modhuhati,23.54493,89.1725247
Jhenaidah,Jhenaidah Sadar,Maharazpur,23.493977,89.11948679999999
Jhenaidah,Jhenaidah Sadar,Harishongkorpur,23.54493,89.1725247
Jhenaidah,Jhenaidah Sadar,Furshondi,23.54493,89.1725247
Jhenaidah,Shailkupa,Dignagore,23.6840828,89.2419658
Jhenaidah,Shailkupa,Dhaloharachandra,23.6840828,89.2419658
Jhenaidah,Shailkupa,Bogura,23.6220011,89.32981079999999
Jhenaidah,Shailkupa,Dudshar,23.6233244,89.197587
Jhenaidah,Harinakundu,Joradah,23.7212101,89.0718895
Jhenaidah,Harinakundu,Kapashatia,23.600963,89.09584079999999
Jhenaidah,Harinakundu,Falsi,23.6486567,89.0453399
Jhenaidah,Kaliganj,Raygram,23.3562518,89.1515476
Jhenaidah,Moheshpur,Sbk,23.3906336,88.93180819999999
Jhenaidah,Moheshpur,Fatepur,23.3905022,88.91264489999999
Jhenaidah,Moheshpur,Manderbaria,23.2941159,88.95460369999999
Jhalakathi,Kathalia,Patikhalghata,22.4410253,90.14063159999999
Jhalakathi,Kathalia,Shaulajalia,22.4410067,90.1401381
Jhalakathi,Nalchity,Kulkathi,22.6282923,90.2688178
Jhalakathi,Nalchity,Bharabpasha,22.6494713,90.2479232
Patuakhali,Bauphal,Nawmala,22.4192529,90.55651379999999
Patuakhali,Bauphal,Najirpur,22.4192529,90.55651379999999
Patuakhali,Bauphal,Boga,22.4263072,90.4638264
Patuakhali,Bauphal,Shurjamoni,22.4192529,90.55651379999999
Patuakhali,Bauphal,Kachipara,22.5040248,90.4677413
Patuakhali,Patuakhali Sadar,Laukathi,22.3677771,90.3471047
Patuakhali,Patuakhali Sadar,Jainkathi,22.3587792,90.34523809999999
Patuakhali,Patuakhali Sadar,Itbaria,22.3666495,90.2874193
Patuakhali,Patuakhali Sadar,Chotobighai,22.3587792,90.34523809999999
Patuakhali,Patuakhali Sadar,Borobighai,22.3587792,90.34523809999999
Patuakhali,Dumki,Pangasia,22.4351163,90.3134474
Patuakhali,Dumki,Labukhali,22.4611639,90.3415205
Patuakhali,Dashmina,Bashbaria,22.3095458,90.60798290000001
Patuakhali,Dashmina,Betagi Shankipur,22.3508852,90.5021589
Patuakhali,Dashmina,Baharampur,22.3418604,90.5774405
Patuakhali,Kalapara,Chakamaia,22.05,90.2099999
Patuakhali,Kalapara,Mithagonj,21.9570915,90.2393979
Patuakhali,Kalapara,Nilgonj,21.9402491,90.1588618
Patuakhali,Kalapara,Dulaser,21.9848767,90.23150179999999
Patuakhali,Kalapara,Mahipur,21.86,90.13
Patuakhali,Kalapara,Dalbugonj,21.8927142,90.17509559999999
Patuakhali,Mirzaganj,Amragachia,22.4039496,90.19624549999999
Patuakhali,Mirzaganj,Majidbaria,22.2699471,90.18407520000001
Patuakhali,Galachipa,Charkajol,22.0705819,90.5446912
Patuakhali,Galachipa,Kalagachhia,22.2914934,90.4266584
Patuakhali,Rangabali,Barobaisdia,21.9397378,90.44080369999999
Patuakhali,Rangabali,Chattobaisdia,21.9397378,90.44080369999999
Pirojpur,Pirojpur Sadar,Shikder Mallik,22.6615691,89.9393363
Pirojpur,Pirojpur Sadar,Kodomtala,22.6258163,89.9486754
Pirojpur,Pirojpur Sadar,Kolakhali,22.6377426,90.0139908
Pirojpur,Pirojpur Sadar,Shariktola,22.5662278,90.0139908
Pirojpur,Pirojpur Sadar,Shankorpasa,22.5423885,89.9860092
Pirojpur,Nazirpur,Mativangga,22.7688264,89.9299949
Pirojpur,Nazirpur,Daulbari Dobra,22.8224676,90.0093266
Pirojpur,Nazirpur,Sriramkathi,22.6973338,89.97667919999999
Pirojpur,Nazirpur,Shakhmatia,22.7092291,89.91130520000002
Pirojpur,Nazirpur,Nazirpur Sadar,22.7330837,89.9580123
